column,spacecraft_lon_deg,spacecraft_lat_deg,spacecraft_height_m,nadir_height_m,nadir_line,nadir_areoid_radius_m,nadir_ellipsoid_radius_m
1684,152.591108,82.756137,317111.366,-2458.0,2579.0,3378442.0,3376522.479
1685,152.568727,82.763375,317112.682,-2455.0,2578.0,3378442.0,3376521.839
1686,152.546453,82.770563,317113.988,-2450.0,2577.0,3378442.0,3376521.203
1687,152.523985,82.777798,317115.301,-2454.0,2578.0,3378441.0,3376520.564
1688,152.501625,82.784985,317116.604,-2454.0,2578.0,3378441.0,3376519.93
1689,152.479071,82.792218,317117.915,-2454.0,2578.0,3378440.0,3376519.292
1690,152.456624,82.799402,317119.217,-2455.0,2578.0,3378440.0,3376518.66
1691,152.433982,82.806634,317120.525,-2456.0,2578.0,3378439.0,3376518.023
1692,152.411448,82.813815,317121.824,-2451.0,2577.0,3378439.0,3376517.392
1693,152.388718,82.821045,317123.13,-2455.0,2578.0,3378438.0,3376516.757
1694,152.366097,82.828225,317124.426,-2456.0,2578.0,3378438.0,3376516.127
1695,152.343278,82.835452,317125.73,-2458.0,2579.0,3378437.0,3376515.494
1696,152.320569,82.842629,317127.023,-2457.0,2578.0,3378437.0,3376514.866
1697,152.297661,82.849854,317128.325,-2454.0,2578.0,3378435.0,3376514.234
1698,152.274863,82.85703,317129.616,-2455.0,2578.0,3378435.0,3376513.607
1699,152.251865,82.864253,317130.915,-2457.0,2578.0,3378435.0,3376512.976
1700,152.228978,82.871426,317132.203,-2456.0,2579.0,3378435.0,3376512.351
1701,152.205891,82.878647,317133.5,-2460.0,2579.0,3378434.0,3376511.722
1702,152.182913,82.885818,317134.786,-2462.0,2580.0,3378434.0,3376511.098
1703,152.159736,82.893037,317136.08,-2461.0,2579.0,3378433.0,3376510.47
1704,152.136668,82.900206,317137.364,-2464.0,2580.0,3378433.0,3376509.847
1705,152.113399,82.907422,317138.655,-2462.0,2580.0,3378432.0,3376509.221
1706,152.090241,82.914589,317139.937,-2455.0,2579.0,3378432.0,3376508.6
1707,152.06688,82.921803,317141.226,-2467.0,2580.0,3378430.0,3376507.975
1708,152.043631,82.928968,317142.505,-2465.0,2580.0,3378430.0,3376507.355
1709,152.020178,82.936179,317143.792,-2462.0,2580.0,3378430.0,3376506.732
1710,151.996837,82.943342,317145.068,-2465.0,2580.0,3378429.0,3376506.114
1711,151.973291,82.950552,317146.352,-2467.0,2581.0,3378429.0,3376505.492
1712,151.949858,82.957712,317147.627,-2470.0,2581.0,3378428.0,3376504.875
1713,151.926219,82.964919,317148.908,-2468.0,2581.0,3378428.0,3376504.254
1714,151.902693,82.972077,317150.18,-2466.0,2580.0,3378427.0,3376503.639
1715,151.87896,82.979282,317151.459,-2469.0,2581.0,3378427.0,3376503.02
1716,151.85534,82.986438,317152.728,-2468.0,2581.0,3378426.0,3376502.405
1717,151.833274,82.993109,317153.911,-2469.0,2581.0,3378426.0,3376501.833
1718,151.809564,83.000262,317155.178,-2472.0,2582.0,3378425.0,3376501.221
1719,151.785645,83.007463,317156.452,-2468.0,2581.0,3378425.0,3376500.604
1720,151.761841,83.014614,317157.717,-2469.0,2581.0,3378424.0,3376499.993
1721,151.737827,83.021813,317158.989,-2469.0,2581.0,3378424.0,3376499.378
1722,151.713927,83.028961,317160.251,-2478.0,2583.0,3378423.0,3376498.768
1723,151.689817,83.036157,317161.52,-2471.0,2582.0,3378423.0,3376498.155
1724,151.665822,83.043304,317162.78,-2465.0,2580.0,3378422.0,3376497.547
1725,151.641616,83.050498,317164.047,-2470.0,2581.0,3378422.0,3376496.935
1726,151.617524,83.057642,317165.304,-2467.0,2581.0,3378421.0,3376496.328
1727,151.593221,83.064833,317166.569,-2473.0,2582.0,3378421.0,3376495.717
1728,151.569032,83.071975,317167.823,-2476.0,2582.0,3378420.0,3376495.112
1729,151.544632,83.079164,317169.085,-2475.0,2582.0,3378420.0,3376494.503
1730,151.520346,83.086304,317170.338,-2476.0,2582.0,3378419.0,3376493.898
1731,151.495847,83.09349,317171.597,-2471.0,2582.0,3378419.0,3376493.291
1732,151.471463,83.100627,317172.847,-2472.0,2582.0,3378417.0,3376492.688
1733,151.446865,83.107812,317174.104,-2475.0,2582.0,3378417.0,3376492.082
1734,151.422383,83.114946,317175.352,-2474.0,2582.0,3378417.0,3376491.48
1735,151.397686,83.122128,317176.607,-2470.0,2582.0,3378417.0,3376490.876
1736,151.373104,83.129261,317177.852,-2473.0,2582.0,3378415.0,3376490.276
1737,151.348307,83.13644,317179.104,-2472.0,2582.0,3378415.0,3376489.672
1738,151.323626,83.14357,317180.347,-2473.0,2582.0,3378415.0,3376489.074
1739,151.298728,83.150747,317181.596,-2477.0,2583.0,3378415.0,3376488.472
1740,151.273947,83.157874,317182.836,-2476.0,2583.0,3378414.0,3376487.875
1741,151.248948,83.165049,317184.084,-2477.0,2583.0,3378414.0,3376487.275
1742,151.224066,83.172174,317185.322,-2482.0,2584.0,3378413.0,3376486.679
1743,151.198965,83.179346,317186.566,-2483.0,2584.0,3378413.0,3376486.08
1744,151.173982,83.186468,317187.802,-2483.0,2584.0,3378412.0,3376485.486
1745,151.148779,83.193638,317189.044,-2483.0,2584.0,3378412.0,3376484.888
1746,151.123693,83.200758,317190.277,-2482.0,2584.0,3378410.0,3376484.295
1747,151.098387,83.207925,317191.517,-2481.0,2584.0,3378410.0,3376483.699
1748,151.073199,83.215043,317192.747,-2481.0,2584.0,3378410.0,3376483.108
1749,151.047789,83.222207,317193.985,-2482.0,2584.0,3378410.0,3376482.513
1750,151.022498,83.229322,317195.213,-2485.0,2585.0,3378410.0,3376481.923
1751,150.996984,83.236484,317196.448,-2487.0,2585.0,3378409.0,3376481.33
1752,150.971417,83.243645,317197.682,-2487.0,2585.0,3378409.0,3376480.738
1753,150.94597,83.250756,317198.906,-2489.0,2585.0,3378408.0,3376480.15
1754,150.920298,83.257914,317200.137,-2491.0,2586.0,3378408.0,3376479.559
1755,150.894745,83.265023,317201.359,-2491.0,2586.0,3378407.0,3376478.972
1756,150.868968,83.272179,317202.588,-2490.0,2586.0,3378407.0,3376478.383
1757,150.84331,83.279285,317203.807,-2490.0,2586.0,3378406.0,3376477.798
1758,150.817426,83.286438,317205.034,-2490.0,2586.0,3378406.0,3376477.21
1759,150.791662,83.293542,317206.251,-2493.0,2586.0,3378405.0,3376476.626
1760,150.765671,83.300692,317207.475,-2493.0,2586.0,3378405.0,3376476.039
1761,150.7398,83.307793,317208.689,-2494.0,2586.0,3378404.0,3376475.457
1762,150.713701,83.314941,317209.911,-2496.0,2587.0,3378404.0,3376474.872
1763,150.687724,83.322039,317211.123,-2498.0,2587.0,3378403.0,3376474.291
1764,150.661516,83.329184,317212.342,-2499.0,2587.0,3378403.0,3376473.707
1765,150.63543,83.33628,317213.551,-2499.0,2587.0,3378402.0,3376473.128
1766,150.609114,83.343423,317214.768,-2498.0,2587.0,3378402.0,3376472.546
1767,150.58292,83.350516,317215.975,-2496.0,2587.0,3378401.0,3376471.968
1768,150.556493,83.357655,317217.189,-2493.0,2586.0,3378401.0,3376471.387
1769,150.53019,83.364746,317218.394,-2495.0,2587.0,3378400.0,3376470.81
1770,150.503653,83.371883,317219.606,-2493.0,2586.0,3378400.0,3376470.231
1771,150.477239,83.378971,317220.808,-2496.0,2587.0,3378399.0,3376469.656
1772,150.45274,83.385531,317221.92,-2494.0,2586.0,3378399.0,3376469.124
1773,150.426041,83.392664,317223.128,-2494.0,2587.0,3378399.0,3376468.547
1774,150.399465,83.399748,317224.327,-2493.0,2586.0,3378397.0,3376467.974
1775,150.372654,83.406878,317225.532,-2491.0,2586.0,3378397.0,3376467.398
1776,150.345967,83.413959,317226.729,-2492.0,2586.0,3378397.0,3376466.827
1777,150.319043,83.421087,317227.932,-2491.0,2586.0,3378397.0,3376466.252
1778,150.292244,83.428165,317229.126,-2492.0,2586.0,3378395.0,3376465.682
1779,150.265206,83.43529,317230.326,-2493.0,2587.0,3378395.0,3376465.109
1780,150.238294,83.442366,317231.518,-2490.0,2586.0,3378395.0,3376464.54
1781,150.211143,83.449488,317232.716,-2488.0,2586.0,3378395.0,3376463.969
1782,150.184116,83.456561,317233.905,-2483.0,2585.0,3378394.0,3376463.401
1783,150.15685,83.46368,317235.101,-2483.0,2585.0,3378394.0,3376462.831
1784,150.12971,83.47075,317236.287,-2481.0,2584.0,3378393.0,3376462.266
1785,150.102328,83.477867,317237.48,-2481.0,2584.0,3378393.0,3376461.697
1786,150.075072,83.484934,317238.665,-2477.0,2584.0,3378392.0,3376461.132
1787,150.047575,83.492047,317239.855,-2475.0,2583.0,3378392.0,3376460.565
1788,150.020018,83.49916,317241.045,-2471.0,2583.0,3378390.0,3376459.998
1789,149.992588,83.506223,317242.225,-2469.0,2583.0,3378390.0,3376459.436
1790,149.964915,83.513332,317243.413,-2467.0,2582.0,3378390.0,3376458.871
1791,149.937368,83.520392,317244.59,-2465.0,2582.0,3378390.0,3376458.31
1792,149.909576,83.527499,317245.775,-2464.0,2582.0,3378390.0,3376457.747
1793,149.881912,83.534556,317246.951,-2463.0,2581.0,3378389.0,3376457.187
1794,149.854001,83.541659,317248.133,-2464.0,2582.0,3378389.0,3376456.625
1795,149.826219,83.548714,317249.306,-2463.0,2581.0,3378388.0,3376456.067
1796,149.798189,83.555814,317250.486,-2463.0,2582.0,3378388.0,3376455.506
1797,149.770287,83.562866,317251.656,-2463.0,2581.0,3378387.0,3376454.95
1798,149.742137,83.569963,317252.834,-2461.0,2581.0,3378387.0,3376454.39
1799,149.714116,83.577012,317254.002,-2462.0,2581.0,3378386.0,3376453.835
1800,149.685845,83.584107,317255.177,-2460.0,2581.0,3378386.0,3376453.277
1801,149.657703,83.591152,317256.342,-2461.0,2581.0,3378386.0,3376452.724
1802,149.62931,83.598244,317257.515,-2460.0,2581.0,3378385.0,3376452.167
1803,149.601047,83.605287,317258.678,-2461.0,2581.0,3378385.0,3376451.615
1804,149.572531,83.612375,317259.848,-2460.0,2581.0,3378384.0,3376451.06
1805,149.544146,83.619415,317261.009,-2461.0,2581.0,3378384.0,3376450.509
1806,149.515508,83.626501,317262.176,-2460.0,2581.0,3378383.0,3376449.956
1807,149.487,83.633537,317263.335,-2460.0,2581.0,3378383.0,3376449.407
1808,149.458237,83.64062,317264.499,-2461.0,2581.0,3378382.0,3376448.854
1809,149.429606,83.647653,317265.655,-2461.0,2581.0,3378382.0,3376448.306
1810,149.400718,83.654733,317266.818,-2463.0,2582.0,3378381.0,3376447.756
1811,149.371963,83.661763,317267.971,-2462.0,2582.0,3378381.0,3376447.209
1812,149.34295,83.66884,317269.131,-2464.0,2582.0,3378381.0,3376446.66
1813,149.314069,83.675867,317270.283,-2463.0,2582.0,3378380.0,3376446.115
1814,149.284929,83.682941,317271.44,-2464.0,2582.0,3378380.0,3376445.567
1815,149.255923,83.689965,317272.589,-2463.0,2582.0,3378379.0,3376445.024
1816,149.226656,83.697035,317273.744,-2462.0,2582.0,3378379.0,3376444.477
1817,149.197523,83.704057,317274.89,-2464.0,2582.0,3378377.0,3376443.935
1818,149.168128,83.711124,317276.043,-2462.0,2582.0,3378377.0,3376443.39
1819,149.138868,83.718142,317277.186,-2463.0,2582.0,3378377.0,3376442.849
1820,149.109344,83.725206,317278.336,-2463.0,2582.0,3378377.0,3376442.306
1821,149.079955,83.732221,317279.478,-2465.0,2582.0,3378377.0,3376441.767
1822,149.050303,83.739282,317280.625,-2464.0,2582.0,3378375.0,3376441.224
1823,149.020784,83.746293,317281.764,-2467.0,2583.0,3378375.0,3376440.687
1824,148.991001,83.753351,317282.91,-2466.0,2582.0,3378375.0,3376440.146
1825,148.961353,83.76036,317284.046,-2467.0,2583.0,3378375.0,3376439.61
1826,148.931439,83.767414,317285.189,-2466.0,2582.0,3378374.0,3376439.07
1827,148.903876,83.773899,317286.238,-2465.0,2582.0,3378374.0,3376438.575
1828,148.873834,83.78095,317287.379,-2465.0,2582.0,3378374.0,3376438.037
1829,148.843929,83.787952,317288.51,-2464.0,2582.0,3378373.0,3376437.504
1830,148.813755,83.795,317289.648,-2464.0,2582.0,3378373.0,3376436.967
1831,148.783717,83.801999,317290.777,-2463.0,2582.0,3378372.0,3376436.435
1832,148.753409,83.809044,317291.913,-2464.0,2582.0,3378372.0,3376435.9
1833,148.723238,83.816039,317293.039,-2464.0,2582.0,3378370.0,3376435.37
1834,148.692796,83.823081,317294.173,-2464.0,2582.0,3378370.0,3376434.836
1835,148.66249,83.830073,317295.297,-2463.0,2582.0,3378370.0,3376434.307
1836,148.631913,83.837111,317296.427,-2463.0,2582.0,3378370.0,3376433.775
1837,148.601473,83.8441,317297.549,-2463.0,2582.0,3378370.0,3376433.247
1838,148.570759,83.851135,317298.677,-2462.0,2582.0,3378369.0,3376432.716
1839,148.540183,83.85812,317299.796,-2463.0,2582.0,3378369.0,3376432.19
1840,148.509332,83.865152,317300.922,-2463.0,2582.0,3378368.0,3376431.661
1841,148.47862,83.872134,317302.039,-2463.0,2582.0,3378368.0,3376431.136
1842,148.447631,83.879162,317303.162,-2463.0,2582.0,3378367.0,3376430.608
1843,148.416781,83.886141,317304.276,-2463.0,2582.0,3378367.0,3376430.085
1844,148.385653,83.893165,317305.397,-2463.0,2582.0,3378367.0,3376429.558
1845,148.354665,83.900141,317306.509,-2462.0,2582.0,3378366.0,3376429.036
1846,148.323397,83.907162,317307.627,-2462.0,2582.0,3378366.0,3376428.511
1847,148.29227,83.914134,317308.737,-2462.0,2582.0,3378365.0,3376427.991
1848,148.260861,83.921151,317309.853,-2462.0,2582.0,3378365.0,3376427.467
1849,148.229594,83.92812,317310.96,-2460.0,2582.0,3378364.0,3376426.948
1850,148.198044,83.935134,317312.073,-2460.0,2582.0,3378364.0,3376426.426
1851,148.166635,83.942099,317313.177,-2460.0,2582.0,3378364.0,3376425.908
1852,148.134943,83.949109,317314.288,-2459.0,2582.0,3378363.0,3376425.388
1853,148.103392,83.956071,317315.39,-2460.0,2582.0,3378363.0,3376424.872
1854,148.071557,83.963078,317316.499,-2460.0,2582.0,3378362.0,3376424.353
1855,148.039863,83.970036,317317.598,-2460.0,2582.0,3378362.0,3376423.838
1856,148.007883,83.977039,317318.704,-2460.0,2582.0,3378362.0,3376423.32
1857,147.976046,83.983993,317319.802,-2460.0,2582.0,3378361.0,3376422.807
1858,147.943921,83.990993,317320.905,-2458.0,2582.0,3378361.0,3376422.29
1859,147.911939,83.997944,317322.0,-2458.0,2582.0,3378360.0,3376421.778
1860,147.879668,84.00494,317323.101,-2457.0,2582.0,3378360.0,3376421.264
1861,147.84754,84.011887,317324.193,-2458.0,2582.0,3378359.0,3376420.753
1862,147.815121,84.01888,317325.291,-2456.0,2581.0,3378359.0,3376420.24
1863,147.782629,84.02587,317326.389,-2457.0,2582.0,3378359.0,3376419.727
1864,147.750281,84.032812,317327.477,-2455.0,2581.0,3378357.0,3376419.219
1865,147.717639,84.039799,317328.572,-2455.0,2581.0,3378357.0,3376418.708
1866,147.685143,84.046737,317329.658,-2454.0,2581.0,3378357.0,3376418.201
1867,147.652353,84.05372,317330.751,-2455.0,2581.0,3378357.0,3376417.691
1868,147.619707,84.060655,317331.834,-2455.0,2581.0,3378357.0,3376417.185
1869,147.586766,84.067634,317332.924,-2455.0,2581.0,3378356.0,3376416.677
1870,147.553971,84.074565,317334.006,-2454.0,2581.0,3378356.0,3376416.173
1871,147.520878,84.081541,317335.093,-2456.0,2581.0,3378355.0,3376415.666
1872,147.487932,84.088468,317336.172,-2456.0,2582.0,3378355.0,3376415.164
1873,147.454687,84.095439,317337.257,-2457.0,2582.0,3378354.0,3376414.658
1874,147.421589,84.102363,317338.333,-2457.0,2582.0,3378354.0,3376414.157
1875,147.38819,84.109331,317339.415,-2458.0,2582.0,3378354.0,3376413.653
1876,147.354939,84.11625,317340.489,-2459.0,2582.0,3378353.0,3376413.153
1877,147.321386,84.123214,317341.569,-2460.0,2582.0,3378353.0,3376412.651
1878,147.287981,84.13013,317342.641,-2459.0,2582.0,3378352.0,3376412.153
1879,147.254273,84.13709,317343.718,-2461.0,2582.0,3378352.0,3376411.652
1880,147.220713,84.144002,317344.787,-2461.0,2583.0,3378352.0,3376411.155
1881,147.186848,84.150958,317345.862,-2461.0,2582.0,3378350.0,3376410.655
1882,147.153132,84.157866,317346.929,-2461.0,2583.0,3378350.0,3376410.16
1883,147.121853,84.164259,317347.915,-2463.0,2583.0,3378350.0,3376409.702
1884,147.087757,84.171209,317348.986,-2461.0,2583.0,3378350.0,3376409.204
1885,147.053812,84.178111,317350.049,-2464.0,2583.0,3378350.0,3376408.711
1886,147.019557,84.185058,317351.118,-2463.0,2583.0,3378349.0,3376408.215
1887,146.985453,84.191956,317352.179,-2464.0,2583.0,3378349.0,3376407.723
1888,146.951039,84.198899,317353.245,-2464.0,2583.0,3378348.0,3376407.228
1889,146.916775,84.205793,317354.303,-2464.0,2583.0,3378348.0,3376406.738
1890,146.882199,84.212731,317355.367,-2463.0,2583.0,3378348.0,3376406.245
1891,146.847775,84.219622,317356.423,-2462.0,2583.0,3378347.0,3376405.756
1892,146.813037,84.226556,317357.485,-2462.0,2583.0,3378347.0,3376405.264
1893,146.778452,84.233442,317358.538,-2461.0,2583.0,3378345.0,3376404.777
1894,146.74355,84.240373,317359.597,-2461.0,2583.0,3378345.0,3376404.286
1895,146.708802,84.247255,317360.647,-2460.0,2583.0,3378345.0,3376403.8
1896,146.673736,84.254181,317361.704,-2459.0,2582.0,3378345.0,3376403.311
1897,146.638824,84.261059,317362.752,-2459.0,2583.0,3378345.0,3376402.827
1898,146.603593,84.267981,317363.806,-2458.0,2582.0,3378344.0,3376402.339
1899,146.568279,84.274901,317364.859,-2456.0,2582.0,3378344.0,3376401.853
1900,146.533118,84.281773,317365.904,-2452.0,2581.0,3378344.0,3376401.37
1901,146.497637,84.288689,317366.954,-2453.0,2581.0,3378343.0,3376400.885
1902,146.46231,84.295556,317367.996,-2449.0,2581.0,3378343.0,3376400.404
1903,146.42666,84.302468,317369.044,-2447.0,2581.0,3378343.0,3376399.92
1904,146.391166,84.309331,317370.084,-2445.0,2580.0,3378342.0,3376399.441
1905,146.355347,84.316239,317371.129,-2444.0,2580.0,3378342.0,3376398.958
1906,146.319684,84.323098,317372.167,-2443.0,2580.0,3378341.0,3376398.48
1907,146.283694,84.330001,317373.21,-2437.0,2579.0,3378341.0,3376397.999
1908,146.247861,84.336856,317374.244,-2435.0,2578.0,3378341.0,3376397.522
1909,146.2117,84.343755,317375.285,-2431.0,2578.0,3378340.0,3376397.043
1910,146.175696,84.350605,317376.317,-2427.0,2577.0,3378340.0,3376396.568
1911,146.139362,84.3575,317377.355,-2420.0,2576.0,3378339.0,3376396.09
1912,146.103186,84.364346,317378.385,-2417.0,2575.0,3378339.0,3376395.616
1913,146.066678,84.371236,317379.42,-2409.0,2574.0,3378339.0,3376395.14
1914,146.030328,84.378078,317380.448,-2408.0,2574.0,3378337.0,3376394.667
1915,145.993646,84.384964,317381.481,-2405.0,2573.0,3378337.0,3376394.192
1916,145.957122,84.391801,317382.506,-2401.0,2572.0,3378337.0,3376393.721
1917,145.920262,84.398682,317383.536,-2397.0,2572.0,3378337.0,3376393.247
1918,145.883563,84.405515,317384.559,-2390.0,2571.0,3378337.0,3376392.778
1919,145.846526,84.412392,317385.587,-2386.0,2570.0,3378336.0,3376392.306
1920,145.80965,84.419221,317386.607,-2381.0,2569.0,3378336.0,3376391.838
1921,145.772435,84.426093,317387.633,-2376.0,2568.0,3378336.0,3376391.367
1922,145.73538,84.432917,317388.65,-2373.0,2568.0,3378335.0,3376390.9
1923,145.697985,84.439785,317389.673,-2369.0,2567.0,3378335.0,3376390.431
1924,145.660752,84.446604,317390.689,-2367.0,2567.0,3378335.0,3376389.966
1925,145.623176,84.453468,317391.709,-2365.0,2566.0,3378334.0,3376389.498
1926,145.585762,84.460283,317392.722,-2361.0,2566.0,3378334.0,3376389.034
1927,145.548003,84.467141,317393.74,-2359.0,2565.0,3378333.0,3376388.568
1928,145.510408,84.473952,317394.75,-2355.0,2565.0,3378333.0,3376388.105
1929,145.472466,84.480806,317395.766,-2352.0,2564.0,3378333.0,3376387.641
1930,145.434687,84.487611,317396.774,-2350.0,2564.0,3378332.0,3376387.18
1931,145.396561,84.494461,317397.787,-2349.0,2563.0,3378332.0,3376386.716
1932,145.358598,84.501262,317398.792,-2347.0,2563.0,3378332.0,3376386.257
1933,145.320286,84.508106,317399.803,-2347.0,2563.0,3378330.0,3376385.795
1934,145.282138,84.514903,317400.806,-2344.0,2563.0,3378330.0,3376385.337
1935,145.243638,84.521742,317401.814,-2342.0,2562.0,3378330.0,3376384.876
1936,145.205304,84.528534,317402.815,-2341.0,2562.0,3378330.0,3376384.42
1937,145.166615,84.535369,317403.82,-2339.0,2562.0,3378330.0,3376383.961
1938,145.128093,84.542156,317404.818,-2337.0,2561.0,3378329.0,3376383.505
1939,145.089215,84.548986,317405.822,-2336.0,2561.0,3378329.0,3376383.048
1940,145.053384,84.555264,317406.743,-2334.0,2561.0,3378329.0,3376382.628
1941,145.014322,84.56209,317407.744,-2330.0,2560.0,3378328.0,3376382.172
1942,144.975427,84.568867,317408.737,-2329.0,2560.0,3378328.0,3376381.719
1943,144.936173,84.575688,317409.736,-2327.0,2560.0,3378328.0,3376381.264
1944,144.897086,84.58246,317410.726,-2329.0,2560.0,3378327.0,3376380.814
1945,144.857638,84.589276,317411.722,-2328.0,2560.0,3378327.0,3376380.36
1946,144.818358,84.596044,317412.711,-2328.0,2560.0,3378325.0,3376379.911
1947,144.778715,84.602855,317413.704,-2325.0,2559.0,3378325.0,3376379.459
1948,144.739241,84.609617,317414.69,-2321.0,2559.0,3378325.0,3376379.011
1949,144.699402,84.616423,317415.681,-2321.0,2559.0,3378325.0,3376378.561
1950,144.659732,84.623181,317416.664,-2319.0,2559.0,3378325.0,3376378.114
1951,144.619696,84.629982,317417.653,-2320.0,2559.0,3378325.0,3376377.665
1952,144.579829,84.636734,317418.633,-2321.0,2559.0,3378324.0,3376377.22
1953,144.539593,84.64353,317419.62,-2327.0,2560.0,3378324.0,3376376.772
1954,144.499528,84.650278,317420.598,-2334.0,2561.0,3378324.0,3376376.329
1955,144.459092,84.657068,317421.582,-2343.0,2563.0,3378323.0,3376375.883
1956,144.418827,84.663811,317422.557,-2365.0,2567.0,3378323.0,3376375.44
