timeS,altitudeFineKm,incidenceFineDeg,distanceFineKm,groundTrackFineKm,latFineDeg,lonFineDeg,rangeRateKmS,dopplerHz,aliasHz_prf_737_7,foldOrder_prf_737_7,aliasHz_prf_1000,foldOrder_prf_1000,aliasHz_prf_1500,foldOrder_prf_1500,aliasHz_prf_2200,foldOrder_prf_2200,aliasHz_prf_3000,foldOrder_prf_3000
122,132.857,61.219,1145.146,508.067,-0.553,220.031,3.88574999999992,-1555.37601949943,-79.9760194994298,-2,444.62398050057,-2,-55.3760194994297,-1,644.62398050057,-1,1444.62398050057,-1
122.5,133.512,61.291,1147.08575,510.0135,-0.55275,220.1025,3.87950000000001,-1552.87428878548,-77.4742887854801,-2,447.12571121452,-2,-52.8742887854801,-1,647.12571121452,-1,1447.12571121452,-1
123,134.167,61.363,1149.0255,511.96,-0.5525,220.174,3.87950000000001,-1552.87428878548,-77.4742887854801,-2,447.12571121452,-2,-52.8742887854801,-1,647.12571121452,-1,1447.12571121452,-1
123.5,134.822,61.435,1150.96525,513.9065,-0.55225,220.2455,3.87950000000001,-1552.87428878548,-77.4742887854801,-2,447.12571121452,-2,-52.8742887854801,-1,647.12571121452,-1,1447.12571121452,-1
124,135.477,61.507,1152.905,515.853,-0.552,220.317,3.87374999999997,-1550.5726965286,-75.172696528599,-2,449.427303471401,-2,-50.572696528599,-1,649.427303471401,-1,1449.4273034714,-1
124.5,136.14175,61.57875,1154.839,517.79325,-0.552,220.38825,3.86800000000017,-1548.27110427181,-72.8711042718088,-2,451.728895728191,-2,-48.271104271809,-1,651.728895728191,-1,1451.72889572819,-1
125,136.8065,61.6505,1156.773,519.7335,-0.552,220.4595,3.86800000000017,-1548.27110427181,-72.8711042718088,-2,451.728895728191,-2,-48.271104271809,-1,651.728895728191,-1,1451.72889572819,-1
125.5,137.47125,61.72225,1158.707,521.67375,-0.552,220.53075,3.86799999999994,-1548.27110427172,-72.8711042717179,-2,451.728895728282,-2,-48.2711042717178,-1,651.728895728282,-1,1451.72889572828,-1
126,138.136,61.794,1160.641,523.614,-0.552,220.602,3.86175000000003,-1545.76937355777,-70.3693735577682,-2,454.230626442232,-2,-45.7693735577682,-1,654.230626442232,-1,1454.23062644223,-1
126.5,138.81025,61.8655,1162.56875,525.548,-0.55175,220.673,3.85550000000012,-1543.26764284382,-67.8676428438185,-2,456.732357156181,-2,-43.2676428438185,-1,656.732357156181,-1,1456.73235715618,-1
127,139.4845,61.937,1164.4965,527.482,-0.5515,220.744,3.85549999999989,-1543.26764284373,-67.8676428437271,-2,456.732357156273,-2,-43.2676428437273,-1,656.732357156273,-1,1456.73235715627,-1
127.5,140.15875,62.0085,1166.42425,529.416,-0.55125,220.815,3.85549999999989,-1543.26764284373,-67.8676428437271,-2,456.732357156273,-2,-43.2676428437273,-1,656.732357156273,-1,1456.73235715627,-1
128,140.833,62.08,1168.352,531.35,-0.551,220.886,3.84950000000003,-1540.86598135836,-65.4659813583572,-2,459.134018641643,-2,-40.8659813583574,-1,659.134018641643,-1,1459.13401864164,-1
128.5,141.5165,62.1515,1170.27375,533.27775,-0.55075,220.95675,3.84349999999995,-1538.4643198729,-63.0643198728964,-2,461.535680127103,-2,-38.4643198728966,-1,661.535680127103,-1,1461.5356801271,-1
129,142.2,62.223,1172.1955,535.2055,-0.5505,221.0275,3.84349999999995,-1538.4643198729,-63.0643198728964,-2,461.535680127103,-2,-38.4643198728966,-1,661.535680127103,-1,1461.5356801271,-1
129.5,142.8835,62.2945,1174.11725,537.13325,-0.55025,221.09825,3.84349999999995,-1538.4643198729,-63.0643198728964,-2,461.535680127103,-2,-38.4643198728966,-1,661.535680127103,-1,1461.5356801271,-1
130,143.567,62.366,1176.039,539.061,-0.55,221.169,3.83725000000004,-1535.96258915895,-60.5625891589467,-2,464.037410841053,-2,-35.9625891589469,-1,664.037410841053,-1,1464.03741084105,-1
130.5,144.26025,62.437,1177.9545,540.9825,-0.54975,221.2395,3.8309999999999,-1533.46085844491,-58.0608584449061,-2,466.539141555094,-2,-33.4608584449061,-1,666.539141555094,-1,1466.53914155509,-1
131,144.9535,62.508,1179.87,542.904,-0.5495,221.31,3.8309999999999,-1533.46085844491,-58.0608584449061,-2,466.539141555094,-2,-33.4608584449061,-1,666.539141555094,-1,1466.53914155509,-1
131.5,145.64675,62.579,1181.7855,544.8255,-0.54925,221.3805,3.83100000000013,-1533.460858445,-58.0608584449971,-2,466.539141555003,-2,-33.4608584449973,-1,666.539141555003,-1,1466.539141555,-1
132,146.34,62.65,1183.701,546.747,-0.549,221.451,3.82474999999999,-1530.95912773096,-55.5591277309564,-2,469.040872269044,-2,-30.9591277309564,-1,669.040872269044,-1,1469.04087226904,-1
132.5,147.0425,62.721,1185.61025,548.66225,-0.54875,221.5215,3.81849999999986,-1528.45739701692,-53.0573970169154,-2,471.542602983084,-2,-28.4573970169156,-1,671.542602983084,-1,1471.54260298308,-1
133,147.745,62.792,1187.5195,550.5775,-0.5485,221.592,3.81850000000009,-1528.45739701701,-53.0573970170068,-2,471.542602982993,-2,-28.4573970170068,-1,671.542602982993,-1,1471.54260298299,-1
133.5,148.4475,62.863,1189.42875,552.49275,-0.54825,221.6625,3.81850000000009,-1528.45739701701,-53.0573970170068,-2,471.542602982993,-2,-28.4573970170068,-1,671.542602982993,-1,1471.54260298299,-1
134,149.15,62.934,1191.338,554.408,-0.548,221.733,3.81224999999995,-1525.95566630297,-50.5556663029657,-2,474.044333697034,-2,-25.9556663029659,-1,674.044333697034,-1,1474.04433369703,-1
134.5,149.862,63.0045,1193.241,556.317,-0.54775,221.803,3.80600000000004,-1523.45393558902,-48.0539355890161,-2,476.546064410984,-2,-23.4539355890163,-1,676.546064410984,-1,1476.54606441098,-1
135,150.574,63.075,1195.144,558.226,-0.5475,221.873,3.80600000000004,-1523.45393558902,-48.0539355890161,-2,476.546064410984,-2,-23.4539355890163,-1,676.546064410984,-1,1476.54606441098,-1
135.5,151.286,63.1455,1197.047,560.135,-0.54725,221.943,3.80600000000004,-1523.45393558902,-48.0539355890161,-2,476.546064410984,-2,-23.4539355890163,-1,676.546064410984,-1,1476.54606441098,-1
136,151.998,63.216,1198.95,562.044,-0.547,222.013,3.79975000000013,-1520.95220487507,-45.5522048750664,-2,479.047795124934,-2,-20.9522048750664,-1,679.047795124934,-1,1479.04779512493,-1
136.5,152.719,63.2865,1200.84675,563.94625,-0.54675,222.08275,3.79349999999999,-1518.45047416103,-43.0504741610258,-2,481.549525838974,-2,-18.4504741610258,-1,681.549525838974,-1,1481.54952583897,-1
137,153.44,63.357,1202.7435,565.8485,-0.5465,222.1525,3.79349999999977,-1518.45047416093,-43.0504741609344,-2,481.549525839065,-2,-18.4504741609346,-1,681.549525839065,-1,1481.54952583907,-1
137.5,154.161,63.4275,1204.64025,567.75075,-0.54625,222.22225,3.79349999999999,-1518.45047416103,-43.0504741610258,-2,481.549525838974,-2,-18.4504741610258,-1,681.549525838974,-1,1481.54952583897,-1
138,154.882,63.498,1206.537,569.653,-0.546,222.292,3.78674999999998,-1515.74860498992,-40.3486049899162,-2,484.251395010084,-2,-15.7486049899162,-1,684.251395010084,-1,1484.25139501008,-1
138.5,155.6125,63.56825,1208.427,571.549,-0.546,222.36175,3.77999999999997,-1513.04673581881,-37.6467358188066,-2,486.953264181193,-2,-13.0467358188068,-1,686.953264181193,-1,1486.95326418119,-1
139,156.343,63.6385,1210.317,573.445,-0.546,222.4315,3.7800000000002,-1513.0467358189,-37.646735818898,-2,486.953264181102,-2,-13.046735818898,-1,686.953264181102,-1,1486.9532641811,-1
139.5,157.0735,63.70875,1212.207,575.341,-0.546,222.50125,3.77999999999997,-1513.04673581881,-37.6467358188066,-2,486.953264181193,-2,-13.0467358188068,-1,686.953264181193,-1,1486.95326418119,-1
140,157.804,63.779,1214.097,577.237,-0.546,222.571,3.77375000000006,-1510.54500510486,-35.145005104857,-2,489.454994895143,-2,-10.5450051048572,-1,689.454994895143,-1,1489.45499489514,-1
140.5,158.5435,63.84875,1215.98075,579.1265,-0.54575,222.64025,3.76750000000015,-1508.04327439091,-32.6432743909073,-2,491.956725609092,-2,-8.04327439090753,-1,691.956725609092,-1,1491.95672560909,-1
141,159.283,63.9185,1217.8645,581.016,-0.5455,222.7095,3.76749999999993,-1508.04327439082,-32.6432743908164,-2,491.956725609184,-2,-8.04327439081635,-1,691.956725609184,-1,1491.95672560918,-1
141.5,160.0225,63.98825,1219.74825,582.9055,-0.54525,222.77875,3.76749999999993,-1508.04327439082,-32.6432743908164,-2,491.956725609184,-2,-8.04327439081635,-1,691.956725609184,-1,1491.95672560918,-1
142,160.762,64.058,1221.632,584.795,-0.545,222.848,3.76099999999997,-1505.44147444829,-30.041474448287,-2,494.558525551713,-2,-5.44147444828695,-1,694.558525551713,-1,1494.55852555171,-1
142.5,161.51075,64.12775,1223.50925,586.67775,-0.54475,222.91725,3.75450000000001,-1502.83967450576,-27.4396745057571,-2,497.160325494243,-2,-2.83967450575733,-1,697.160325494243,-1,1497.16032549424,-1
143,162.2595,64.1975,1225.3865,588.5605,-0.5445,222.9865,3.75450000000001,-1502.83967450576,-27.4396745057571,-2,497.160325494243,-2,-2.83967450575733,-1,697.160325494243,-1,1497.16032549424,-1
143.5,163.00825,64.26725,1227.26375,590.44325,-0.54425,223.05575,3.75450000000001,-1502.83967450576,-27.4396745057571,-2,497.160325494243,-2,-2.83967450575733,-1,697.160325494243,-1,1497.16032549424,-1
144,163.757,64.337,1229.141,592.326,-0.544,223.125,3.74800000000005,-1500.23787456323,-24.8378745632277,-2,499.762125436772,-2,-0.237874563227706,-1,699.762125436772,-1,1499.76212543677,-1
144.5,164.51475,64.4065,1231.01175,594.20225,-0.54375,223.19375,3.74150000000009,-1497.6360746207,-22.2360746206979,-2,-497.636074620698,-1,2.36392537930192,-1,702.363925379302,-1,-1497.6360746207,0
145,165.2725,64.476,1232.8825,596.0785,-0.5435,223.2625,3.74150000000009,-1497.6360746207,-22.2360746206979,-2,-497.636074620698,-1,2.36392537930192,-1,702.363925379302,-1,-1497.6360746207,0
145.5,166.03025,64.5455,1234.75325,597.95475,-0.54325,223.33125,3.74149999999986,-1497.63607462061,-22.2360746206069,-2,-497.636074620607,-1,2.36392537939287,-1,702.363925379393,-1,-1497.63607462061,0
146,166.788,64.615,1236.624,599.831,-0.543,223.4,3.73474999999985,-1494.9342054495,-19.5342054494978,-2,-494.934205449498,-1,5.06579455050223,-1,705.065794550502,-1,-1494.9342054495,0
146.5,167.555,64.68425,1238.488,601.7005,-0.54275,223.46875,3.72799999999984,-1492.23233627839,-16.8323362783882,-2,-492.232336278388,-1,7.7676637216116,-1,707.767663721612,-1,-1492.23233627839,0
147,168.322,64.7535,1240.352,603.57,-0.5425,223.5375,3.72799999999984,-1492.23233627839,-16.8323362783882,-2,-492.232336278388,-1,7.7676637216116,-1,707.767663721612,-1,-1492.23233627839,0
147.5,169.089,64.82275,1242.216,605.4395,-0.54225,223.60625,3.72800000000007,-1492.23233627848,-16.8323362784791,-2,-492.232336278479,-1,7.76766372152065,-1,707.767663721521,-1,-1492.23233627848,0
148,169.856,64.892,1244.08,607.309,-0.542,223.675,3.72150000000011,-1489.63053633595,-14.2305363359498,-2,-489.63053633595,-1,10.3694636640503,-1,710.36946366405,-1,-1489.63053633595,0
148.5,170.63175,64.961,1245.9375,609.17175,-0.54175,223.74325,3.71500000000015,-1487.02873639342,-11.6287363934199,-2,-487.02873639342,-1,12.9712636065799,-1,712.97126360658,-1,-1487.02873639342,0
149,171.4075,65.03,1247.795,611.0345,-0.5415,223.8115,3.71499999999992,-1487.02873639333,-11.6287363933289,-2,-487.028736393329,-1,12.9712636066708,-1,712.971263606671,-1,-1487.02873639333,0
149.5,172.18325,65.099,1249.6525,612.89725,-0.54125,223.87975,3.71499999999992,-1487.02873639333,-11.6287363933289,-2,-487.028736393329,-1,12.9712636066708,-1,712.971263606671,-1,-1487.02873639333,0
150,172.959,65.168,1251.51,614.76,-0.541,223.948,3.70824999999991,-1484.32686722222,-8.92686722221981,-2,-484.32686722222,-1,15.6731327777802,-1,715.67313277778,-1,-1484.32686722222,0
150.5,173.744,65.23675,1253.36075,616.616,-0.54075,224.01625,3.7014999999999,-1481.62499805111,-6.22499805111022,-2,-481.62499805111,-1,18.3750019488896,-1,718.37500194889,-1,-1481.62499805111,0
151,174.529,65.3055,1255.2115,618.472,-0.5405,224.0845,3.70150000000012,-1481.6249980512,-6.22499805120117,-2,-481.624998051201,-1,18.3750019487986,-1,718.375001948799,-1,-1481.6249980512,0
151.5,175.314,65.37425,1257.06225,620.328,-0.54025,224.15275,3.70150000000012,-1481.6249980512,-6.22499805120117,-2,-481.624998051201,-1,18.3750019487986,-1,718.375001948799,-1,-1481.6249980512,0
152,176.099,65.443,1258.913,622.184,-0.54,224.221,3.69475000000011,-1478.92312888009,-3.52312888009203,-2,-478.923128880092,-1,21.076871119908,-1,721.076871119908,-1,-1478.92312888009,0
152.5,176.89275,65.5115,1260.757,624.03325,-0.53975,224.28875,3.6880000000001,-1476.22125970898,-0.821259708982438,-2,-476.221259708983,-1,23.7787402910174,-1,723.778740291017,-1,-1476.22125970898,0
153,177.6865,65.58,1262.601,625.8825,-0.5395,224.3565,3.6880000000001,-1476.22125970898,-0.821259708982438,-2,-476.221259708983,-1,23.7787402910174,-1,723.778740291017,-1,-1476.22125970898,0
153.5,178.48025,65.6485,1264.445,627.73175,-0.53925,224.42425,3.68799999999987,-1476.22125970889,-0.821259708891489,-2,-476.221259708892,-1,23.7787402911083,-1,723.778740291108,-1,-1476.22125970889,0
154,179.274,65.717,1266.289,629.581,-0.539,224.492,3.68124999999986,-1473.51939053778,1.8806094622181,-2,-473.519390537782,-1,26.4806094622179,-1,726.480609462218,-1,-1473.51939053778,0
154.5,180.0765,65.785,1268.12625,631.4235,-0.53875,224.55975,3.67449999999985,-1470.81752136667,4.58247863332724,-2,-470.817521366673,-1,29.1824786333273,-1,729.182478633327,-1,-1470.81752136667,0
155,180.879,65.853,1269.9635,633.266,-0.5385,224.6275,3.67449999999985,-1470.81752136667,4.58247863332724,-2,-470.817521366673,-1,29.1824786333273,-1,729.182478633327,-1,-1470.81752136667,0
155.5,181.6815,65.921,1271.80075,635.1085,-0.53825,224.69525,3.67450000000008,-1470.81752136676,4.58247863323629,-2,-470.817521366764,-1,29.1824786332361,-1,729.182478633236,-1,-1470.81752136676,0
156,182.484,65.989,1273.638,636.951,-0.538,224.763,3.66775000000007,-1468.11565219565,7.28434780434588,-2,-468.115652195654,-1,31.8843478043457,-1,731.884347804346,-1,-1468.11565219565,0
156.5,183.29525,66.057,1275.4685,638.7865,-0.53775,224.83025,3.66100000000006,-1465.41378302454,9.98621697545502,-2,-465.413783024545,-1,34.586216975455,-1,734.586216975455,-1,-1465.41378302454,0
157,184.1065,66.125,1277.299,640.622,-0.5375,224.8975,3.66100000000006,-1465.41378302454,9.98621697545502,-2,-465.413783024545,-1,34.586216975455,-1,734.586216975455,-1,-1465.41378302454,0
157.5,184.91775,66.193,1279.1295,642.4575,-0.53725,224.96475,3.66100000000006,-1465.41378302454,9.98621697545502,-2,-465.413783024545,-1,34.586216975455,-1,734.586216975455,-1,-1465.41378302454,0
158,185.729,66.261,1280.96,644.293,-0.537,225.032,3.65425000000005,-1462.71191385344,12.6880861465646,-2,-462.711913853436,-1,37.2880861465644,-1,737.288086146564,-1,-1462.71191385344,0
158.5,186.54925,66.32875,1282.78375,646.12175,-0.53675,225.09925,3.64750000000004,-1460.01004468233,15.3899553176738,-2,-460.010044682326,-1,39.9899553176738,-1,739.989955317674,-1,-1460.01004468233,0
159,187.3695,66.3965,1284.6075,647.9505,-0.5365,225.1665,3.64750000000004,-1460.01004468233,15.3899553176738,-2,-460.010044682326,-1,39.9899553176738,-1,739.989955317674,-1,-1460.01004468233,0
159.5,188.18975,66.46425,1286.43125,649.77925,-0.53625,225.23375,3.64750000000004,-1460.01004468233,15.3899553176738,-2,-460.010044682326,-1,39.9899553176738,-1,739.989955317674,-1,-1460.01004468233,0
160,189.01,66.532,1288.255,651.608,-0.536,225.301,3.64049999999997,-1457.20810628264,18.1918937173631,-2,-457.208106282637,-1,42.7918937173631,-1,742.791893717363,-1,-1457.20810628264,0
160.5,189.83875,66.5995,1290.07175,653.42975,-0.53575,225.36775,3.63349999999991,-1454.40616788295,20.9938321170524,-2,-454.406167882948,-1,45.5938321170522,-1,745.593832117052,-1,-1454.40616788295,0
161,190.6675,66.667,1291.8885,655.2515,-0.5355,225.4345,3.63349999999991,-1454.40616788295,20.9938321170524,-2,-454.406167882948,-1,45.5938321170522,-1,745.593832117052,-1,-1454.40616788295,0
161.5,191.49625,66.7345,1293.70525,657.07325,-0.53525,225.50125,3.63349999999991,-1454.40616788295,20.9938321170524,-2,-454.406167882948,-1,45.5938321170522,-1,745.593832117052,-1,-1454.40616788295,0
162,192.325,66.802,1295.522,658.895,-0.535,225.568,3.62649999999985,-1451.60422948326,23.7957705167418,-2,-451.604229483258,-1,48.3957705167415,-1,748.395770516742,-1,-1451.60422948326,0
162.5,193.1625,66.86925,1297.33175,660.70975,-0.53475,225.63475,3.61950000000002,-1448.80229108366,26.5977089163397,-2,-448.80229108366,-1,51.1977089163397,-1,751.19770891634,-1,-1448.80229108366,0
163,194,66.9365,1299.1415,662.5245,-0.5345,225.7015,3.61950000000024,-1448.80229108375,26.5977089162487,-2,-448.802291083751,-1,51.1977089162488,-1,751.197708916249,-1,-1448.80229108375,0
163.5,194.8375,67.00375,1300.95125,664.33925,-0.53425,225.76825,3.61950000000002,-1448.80229108366,26.5977089163397,-2,-448.80229108366,-1,51.1977089163397,-1,751.19770891634,-1,-1448.80229108366,0
164,195.675,67.071,1302.761,666.154,-0.534,225.835,3.61249999999995,-1446.00035268397,29.399647316029,-2,-446.000352683971,-1,53.999647316029,-1,753.999647316029,-1,-1446.00035268397,0
164.5,196.521,67.13775,1304.56375,667.96175,-0.53375,225.90125,3.60550000000012,-1443.19841428437,32.2015857156274,-2,-443.198414284373,-1,56.8015857156272,-1,756.801585715627,-1,-1443.19841428437,0
165,197.367,67.2045,1306.3665,669.7695,-0.5335,225.9675,3.60549999999989,-1443.19841428428,32.2015857157184,-2,-443.198414284282,-1,56.8015857157181,-1,756.801585715718,-1,-1443.19841428428,0
165.5,198.213,67.27125,1308.16925,671.57725,-0.53325,226.03375,3.60549999999989,-1443.19841428428,32.2015857157184,-2,-443.198414284282,-1,56.8015857157181,-1,756.801585715718,-1,-1443.19841428428,0
166,199.059,67.338,1309.972,673.385,-0.533,226.1,3.59875000000011,-1440.49654511326,34.9034548867365,-2,-440.496545113263,-1,59.5034548867366,-1,759.503454886737,-1,-1440.49654511326,0
166.5,199.9135,67.40475,1311.768,675.1855,-0.53275,226.16625,3.59199999999987,-1437.79467594206,37.6053240579371,-2,-437.794675942063,-1,62.2053240579369,-1,762.205324057937,-1,-1437.79467594206,0
167,200.768,67.4715,1313.564,676.986,-0.5325,226.2325,3.59199999999987,-1437.79467594206,37.6053240579371,-2,-437.794675942063,-1,62.2053240579369,-1,762.205324057937,-1,-1437.79467594206,0
167.5,201.6225,67.53825,1315.36,678.7865,-0.53225,226.29875,3.5920000000001,-1437.79467594215,37.6053240578461,-2,-437.794675942154,-1,62.2053240578459,-1,762.205324057846,-1,-1437.79467594215,0
168,202.477,67.605,1317.156,680.587,-0.532,226.365,3.58500000000004,-1434.99273754246,40.4072624575355,-2,-434.992737542465,-1,65.0072624575353,-1,765.007262457535,-1,-1434.99273754246,0
168.5,203.34025,67.6715,1318.945,682.38075,-0.53175,226.43075,3.57799999999997,-1432.19079914278,43.2092008572243,-2,-432.190799142776,-1,67.8092008572244,-1,767.809200857224,-1,-1432.19079914278,0
169,204.2035,67.738,1320.734,684.1745,-0.5315,226.4965,3.57799999999997,-1432.19079914278,43.2092008572243,-2,-432.190799142776,-1,67.8092008572244,-1,767.809200857224,-1,-1432.19079914278,0
169.5,205.06675,67.8045,1322.523,685.96825,-0.53125,226.56225,3.57799999999997,-1432.19079914278,43.2092008572243,-2,-432.190799142776,-1,67.8092008572244,-1,767.809200857224,-1,-1432.19079914278,0
170,205.93,67.871,1324.312,687.762,-0.531,226.628,3.57075000000009,-1429.2887915146,46.1112084854025,-2,-429.288791514598,-1,70.7112084854025,-1,770.711208485402,-1,-1429.2887915146,0
170.5,206.8015,67.93725,1326.09375,689.5485,-0.53075,226.6935,3.5635000000002,-1426.38678388642,49.0132161135806,-2,-426.386783886419,-1,73.6132161135806,-1,773.613216113581,-1,-1426.38678388642,0
171,207.673,68.0035,1327.8755,691.335,-0.5305,226.759,3.56349999999998,-1426.38678388633,49.0132161136715,-2,-426.386783886328,-1,73.6132161136716,-1,773.613216113672,-1,-1426.38678388633,0
171.5,208.5445,68.06975,1329.65725,693.1215,-0.53025,226.8245,3.56349999999998,-1426.38678388633,49.0132161136715,-2,-426.386783886328,-1,73.6132161136716,-1,773.613216113672,-1,-1426.38678388633,0
172,209.416,68.136,1331.439,694.908,-0.53,226.89,3.55649999999991,-1423.58484548664,51.8151545133609,-2,-423.584845486639,-1,76.4151545133607,-1,776.415154513361,-1,-1423.58484548664,0
172.5,210.29575,68.20175,1333.21375,696.6875,-0.52975,226.9555,3.54949999999985,-1420.78290708695,54.6170929130502,-2,-420.78290708695,-1,79.21709291305,-1,779.21709291305,-1,-1420.78290708695,0
173,211.1755,68.2675,1334.9885,698.467,-0.5295,227.021,3.54950000000008,-1420.78290708704,54.6170929129593,-2,-420.782907087041,-1,79.2170929129591,-1,779.217092912959,-1,-1420.78290708704,0
173.5,212.05525,68.33325,1336.76325,700.2465,-0.52925,227.0865,3.54950000000008,-1420.78290708704,54.6170929129593,-2,-420.782907087041,-1,79.2170929129591,-1,779.217092912959,-1,-1420.78290708704,0
174,212.935,68.399,1338.538,702.026,-0.529,227.152,3.54250000000002,-1417.98096868735,57.4190313126481,-2,-417.980968687352,-1,82.0190313126482,-1,782.019031312648,-1,-1417.98096868735,0
174.5,213.82325,68.46475,1340.30575,703.79825,-0.52875,227.217,3.53549999999996,-1415.17903028766,60.2209697123375,-2,-415.179030287662,-1,84.8209697123375,-1,784.820969712338,-1,-1415.17903028766,0
175,214.7115,68.5305,1342.0735,705.5705,-0.5285,227.282,3.53549999999996,-1415.17903028766,60.2209697123375,-2,-415.179030287662,-1,84.8209697123375,-1,784.820969712338,-1,-1415.17903028766,0
175.5,215.59975,68.59625,1343.84125,707.34275,-0.52825,227.347,3.53549999999996,-1415.17903028766,60.2209697123375,-2,-415.179030287662,-1,84.8209697123375,-1,784.820969712338,-1,-1415.17903028766,0
176,216.488,68.662,1345.609,709.115,-0.528,227.412,3.52825000000007,-1412.27702265948,63.1229773405156,-2,-412.277022659484,-1,87.7229773405156,-1,787.722977340516,-1,-1412.27702265948,0
176.5,217.3845,68.72725,1347.3695,710.88,-0.52775,227.47675,3.52100000000019,-1409.37501503131,66.0249849686937,-2,-409.375015031306,-1,90.6249849686935,-1,790.624984968694,-1,-1409.37501503131,0
177,218.281,68.7925,1349.13,712.645,-0.5275,227.5415,3.52099999999996,-1409.37501503122,66.0249849687847,-2,-409.375015031215,-1,90.6249849687847,-1,790.624984968785,-1,-1409.37501503122,0
177.5,219.1775,68.85775,1350.8905,714.41,-0.52725,227.60625,3.52099999999996,-1409.37501503122,66.0249849687847,-2,-409.375015031215,-1,90.6249849687847,-1,790.624984968785,-1,-1409.37501503122,0
178,220.074,68.923,1352.651,716.175,-0.527,227.671,3.51400000000012,-1406.57307663162,68.8269233683831,-2,-406.573076631617,-1,93.4269233683829,-1,793.426923368383,-1,-1406.57307663162,0
178.5,220.97875,68.98825,1354.4045,717.933,-0.52675,227.7355,3.50699999999983,-1403.77113823184,71.6288617681633,-2,-403.771138231837,-1,96.2288617681631,-1,796.228861768163,-1,-1403.77113823184,0
179,221.8835,69.0535,1356.158,719.691,-0.5265,227.8,3.50699999999983,-1403.77113823184,71.6288617681633,-2,-403.771138231837,-1,96.2288617681631,-1,796.228861768163,-1,-1403.77113823184,0
179.5,222.78825,69.11875,1357.9115,721.449,-0.52625,227.8645,3.50700000000006,-1403.77113823193,71.6288617680719,-2,-403.771138231928,-1,96.228861768072,-1,796.228861768072,-1,-1403.77113823193,0
180,223.693,69.184,1359.665,723.207,-0.526,227.929,3.49975000000018,-1400.86913060375,74.5308693962501,-2,-400.86913060375,-1,99.1308693962501,-1,799.13086939625,-1,-1400.86913060375,0
180.5,224.606,69.24875,1361.41125,724.9575,-0.52575,227.99325,3.49250000000006,-1397.96712297548,77.4328770245191,-2,-397.967122975481,-1,102.032877024519,-1,802.032877024519,-1,-1397.96712297548,0
181,225.519,69.3135,1363.1575,726.708,-0.5255,228.0575,3.49250000000006,-1397.96712297548,77.4328770245191,-2,-397.967122975481,-1,102.032877024519,-1,802.032877024519,-1,-1397.96712297548,0
181.5,226.432,69.37825,1364.90375,728.4585,-0.52525,228.12175,3.49250000000006,-1397.96712297548,77.4328770245191,-2,-397.967122975481,-1,102.032877024519,-1,802.032877024519,-1,-1397.96712297548,0
182,227.345,69.443,1366.65,730.209,-0.525,228.186,3.48524999999995,-1395.06511534721,80.3348846527882,-2,-395.065115347212,-1,104.934884652788,-1,804.934884652788,-1,-1395.06511534721,0
182.5,228.266,69.5075,1368.389,731.9525,-0.52475,228.25,3.47800000000007,-1392.16310771903,83.2368922809665,-2,-392.163107719034,-1,107.836892280966,-1,807.836892280966,-1,-1392.16310771903,0
183,229.187,69.572,1370.128,733.696,-0.5245,228.314,3.47800000000007,-1392.16310771903,83.2368922809665,-2,-392.163107719034,-1,107.836892280966,-1,807.836892280966,-1,-1392.16310771903,0
183.5,230.108,69.6365,1371.867,735.4395,-0.52425,228.378,3.47799999999984,-1392.16310771894,83.2368922810574,-2,-392.163107718943,-1,107.836892281057,-1,807.836892281057,-1,-1392.16310771894,0
184,231.029,69.701,1373.606,737.183,-0.524,228.442,3.471,-1389.36116931934,86.0388306806556,-2,-389.361169319345,-1,110.638830680655,-1,810.638830680655,-1,-1389.36116931934,0
184.5,231.958,69.7655,1375.338,738.91925,-0.52375,228.50575,3.46400000000017,-1386.55923091975,88.8407690802537,-2,-386.559230919746,-1,113.440769080254,-1,813.440769080254,-1,-1386.55923091975,0
185,232.887,69.83,1377.07,740.6555,-0.5235,228.5695,3.46399999999994,-1386.55923091966,88.8407690803449,-2,-386.559230919655,-1,113.440769080345,-1,813.440769080345,-1,-1386.55923091966,0
185.5,233.816,69.8945,1378.802,742.39175,-0.52325,228.63325,3.46399999999994,-1386.55923091966,88.8407690803449,-2,-386.559230919655,-1,113.440769080345,-1,813.440769080345,-1,-1386.55923091966,0
186,234.745,69.959,1380.534,744.128,-0.523,228.697,3.45675000000006,-1383.65722329148,91.7427767085228,-2,-383.657223291477,-1,116.342776708523,-1,816.342776708523,-1,-1383.65722329148,0
186.5,235.68225,70.023,1382.25875,745.857,-0.52275,228.7605,3.44949999999994,-1380.75521566321,94.6447843367919,-2,-380.755215663208,-1,119.244784336792,-1,819.244784336792,-1,-1380.75521566321,0
187,236.6195,70.087,1383.9835,747.586,-0.5225,228.824,3.44949999999994,-1380.75521566321,94.6447843367919,-2,-380.755215663208,-1,119.244784336792,-1,819.244784336792,-1,-1380.75521566321,0
187.5,237.55675,70.151,1385.70825,749.315,-0.52225,228.8875,3.44949999999994,-1380.75521566321,94.6447843367919,-2,-380.755215663208,-1,119.244784336792,-1,819.244784336792,-1,-1380.75521566321,0
188,238.494,70.215,1387.433,751.044,-0.522,228.951,3.44199999999978,-1377.75313880636,97.6468611936409,-2,-377.753138806359,-1,122.246861193641,-1,822.246861193641,-1,-1377.75313880636,0
