x_km,shell_mode,scenario,band,frequency_mhz,band_role,ocean_depth_m,surface_height_m,surface_slope_deg,lens_strength,layer_count,layer_source_statuses,layer_sources,ocean_in_band_window,ocean_snr_margin_db,false_snr_margin_db,false_minus_ocean_db,false_depth_m,false_label,false_source_status,surface_clutter_snr_margin_db,surface_clutter_minus_ocean_db,surface_clutter_apparent_depth_m,surface_clutter_label,surface_clutter_source_status,surface_clutter_detected,surface_clutter_confuses_shallow_window,surface_roughness_index,classification,inferred_depth_m,inferred_depth_error_m,thermal_mode,thin_layer_solver
-59.5,thin_3km_reason_mode,complex_paper_calibrated,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2894.8189659433356,110.69606493723512,-0.36864692791289094,0.0017423102885695018,7,Directly paper anchored epsilon and layer thicknesses; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",True,11.238412866633498,15.296095284315879,4.057682417682381,2246.92898738321,base paper-bracketed stacked dirty layer; top paper-bracketed stacked dirty layer,Sensitivity bracket from paper-supported material families,-999.0,,,none,none,False,False,0.0,false layer stronger,2246.92898738321,-647.8899785601257,dirty_convective,normal_incidence_transfer_matrix
-59.5,thin_3km_reason_mode,complex_paper_calibrated,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2894.8189659433356,110.69606493723512,-0.36864692791289094,0.0017423102885695018,7,Directly paper anchored epsilon and layer thicknesses; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",True,-10.633577696591104,-5.104573086643111,5.529004609947993,2158.92898738321,top paper-bracketed stacked dirty layer,Sensitivity bracket from paper-supported material families,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,dirty_convective,normal_incidence_transfer_matrix
-59.5,thin_3km_reason_mode,complex_paper_calibrated,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2894.8189659433356,110.69606493723512,-0.36864692791289094,0.0017423102885695018,7,Directly paper anchored epsilon and layer thicknesses; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",True,7.521505405860228,13.050510015808225,5.529004609947997,2158.92898738321,top paper-bracketed stacked dirty layer,Sensitivity bracket from paper-supported material families,-999.0,,,none,none,False,False,0.0,false layer stronger,2158.92898738321,-735.8899785601257,dirty_convective,normal_incidence_transfer_matrix
-59.5,thin_3km_reason_mode,rough_surface_clutter,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2894.8189659433356,110.69606493723512,-0.36864692791289094,0.0017423102885695018,0,none,none,True,19.261375334784343,-999.0,-1018.2613753347844,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2894.8189659433356,0.0,cold_conductive,normal_incidence_transfer_matrix
-59.5,thin_3km_reason_mode,rough_surface_clutter,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2894.8189659433356,110.69606493723512,-0.36864692791289094,0.0017423102885695018,0,none,none,True,10.08162232100581,-999.0,-1009.0816223210059,,none,none,2.0926858900192933,-7.9889364309865165,2200.2096707813707,off-nadir surface clutter equivalent-depth echo,Paper anchored as a VHF clutter mechanism; amplitude is sensitivity-modeled,True,False,0.5010951015491824,clear ocean boundary,2894.8189659433356,0.0,cold_conductive,normal_incidence_transfer_matrix
-59.5,thin_3km_reason_mode,rough_surface_clutter,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2894.8189659433356,110.69606493723512,-0.36864692791289094,0.0017423102885695018,0,none,none,True,28.23670542345714,-999.0,-1027.2367054234571,,none,none,-2.9073141099807067,,2200.2096707813707,off-nadir surface clutter equivalent-depth echo,Paper anchored as a VHF clutter mechanism; amplitude is sensitivity-modeled,False,False,0.5010951015491824,clear ocean boundary,2894.8189659433356,0.0,cold_conductive,normal_incidence_transfer_matrix
-59.5,thin_3km_reason_mode,complex_with_clutter,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2894.8189659433356,110.69606493723512,-0.36864692791289094,0.0017423102885695018,7,Directly paper anchored epsilon and layer thicknesses; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",True,11.238412866633498,15.296095284315879,4.057682417682381,2246.92898738321,base paper-bracketed stacked dirty layer; top paper-bracketed stacked dirty layer,Sensitivity bracket from paper-supported material families,-999.0,,,none,none,False,False,0.0,false layer stronger,2246.92898738321,-647.8899785601257,dirty_convective,normal_incidence_transfer_matrix
-59.5,thin_3km_reason_mode,complex_with_clutter,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2894.8189659433356,110.69606493723512,-0.36864692791289094,0.0017423102885695018,7,Directly paper anchored epsilon and layer thicknesses; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",True,-10.633577696591104,-5.104573086643111,5.529004609947993,2158.92898738321,top paper-bracketed stacked dirty layer,Sensitivity bracket from paper-supported material families,3.520806929434464,14.154384626025568,2200.2096707813707,off-nadir surface clutter equivalent-depth echo,Paper anchored as a VHF clutter mechanism; amplitude is sensitivity-modeled,True,True,0.5010951015491824,surface clutter in shallow window,2200.2096707813707,-694.6092951619648,dirty_convective,normal_incidence_transfer_matrix
-59.5,thin_3km_reason_mode,complex_with_clutter,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2894.8189659433356,110.69606493723512,-0.36864692791289094,0.0017423102885695018,7,Directly paper anchored epsilon and layer thicknesses; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",True,7.521505405860228,13.050510015808225,5.529004609947997,2158.92898738321,top paper-bracketed stacked dirty layer,Sensitivity bracket from paper-supported material families,-1.479193070565536,,2200.2096707813707,off-nadir surface clutter equivalent-depth echo,Paper anchored as a VHF clutter mechanism; amplitude is sensitivity-modeled,False,False,0.5010951015491824,false layer stronger,2158.92898738321,-735.8899785601257,dirty_convective,normal_incidence_transfer_matrix
-59.0,thin_3km_reason_mode,clean_ice_control,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2896.5245361013485,112.99219424849355,1.3570697895096584,0.0020781165622737407,0,none,none,True,19.211117454203954,-999.0,-1018.211117454204,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2896.5245361013485,0.0,cold_conductive,normal_incidence_transfer_matrix
-59.0,thin_3km_reason_mode,clean_ice_control,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2896.5245361013485,112.99219424849355,1.3570697895096584,0.0020781165622737407,0,none,none,True,9.941082673445742,-999.0,-1008.9410826734457,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2896.5245361013485,0.0,cold_conductive,normal_incidence_transfer_matrix
-59.0,thin_3km_reason_mode,clean_ice_control,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2896.5245361013485,112.99219424849355,1.3570697895096584,0.0020781165622737407,0,none,none,True,28.09616577589707,-999.0,-1027.0961657758971,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2896.5245361013485,0.0,cold_conductive,normal_incidence_transfer_matrix
-59.0,thin_3km_reason_mode,salt_layers_reason,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2896.5245361013485,112.99219424849355,1.3570697895096584,0.0020781165622737407,1,Directly paper anchored epsilon and layer thicknesses,"Blankenship et al. 2024, REASON",True,19.210117454203953,3.099590708623508,-16.110526745580444,1448.2622680506743,base 1 m ocean-injected hydrated salt layer; top 1 m ocean-injected hydrated salt layer,Directly paper anchored epsilon and layer thicknesses,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2896.5245361013485,0.0,cold_conductive,normal_incidence_transfer_matrix
-59.0,thin_3km_reason_mode,salt_layers_reason,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2896.5245361013485,112.99219424849355,1.3570697895096584,0.0020781165622737407,1,Directly paper anchored epsilon and layer thicknesses,"Blankenship et al. 2024, REASON",True,9.93850068454827,-6.8618441632170875,-16.80034484776536,1448.2622680506743,base 1 m ocean-injected hydrated salt layer; top 1 m ocean-injected hydrated salt layer,Directly paper anchored epsilon and layer thicknesses,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2896.5245361013485,0.0,cold_conductive,normal_incidence_transfer_matrix
-59.0,thin_3km_reason_mode,salt_layers_reason,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2896.5245361013485,112.99219424849355,1.3570697895096584,0.0020781165622737407,1,Directly paper anchored epsilon and layer thicknesses,"Blankenship et al. 2024, REASON",True,28.093583786999595,11.29323893923425,-16.800344847765345,1448.2622680506743,base 1 m ocean-injected hydrated salt layer; top 1 m ocean-injected hydrated salt layer,Directly paper anchored epsilon and layer thicknesses,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2896.5245361013485,0.0,cold_conductive,normal_incidence_transfer_matrix
-59.0,thin_3km_reason_mode,near_surface_brine,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2896.5245361013485,112.99219424849355,1.3570697895096584,0.0020781165622737407,0,none,none,True,19.211117454203954,-999.0,-1018.211117454204,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2896.5245361013485,0.0,cold_conductive,normal_incidence_transfer_matrix
-59.0,thin_3km_reason_mode,near_surface_brine,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2896.5245361013485,112.99219424849355,1.3570697895096584,0.0020781165622737407,0,none,none,True,9.941082673445742,-999.0,-1008.9410826734457,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2896.5245361013485,0.0,cold_conductive,normal_incidence_transfer_matrix
-59.0,thin_3km_reason_mode,near_surface_brine,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2896.5245361013485,112.99219424849355,1.3570697895096584,0.0020781165622737407,0,none,none,True,28.09616577589707,-999.0,-1027.0961657758971,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2896.5245361013485,0.0,cold_conductive,normal_incidence_transfer_matrix
-59.0,thin_3km_reason_mode,warm_impure_ice,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2896.5245361013485,112.99219424849355,1.3570697895096584,0.0020781165622737407,0,none,none,True,17.1196239311359,-999.0,-1016.119623931136,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2896.5245361013485,0.0,warm_impure,normal_incidence_transfer_matrix
-59.0,thin_3km_reason_mode,warm_impure_ice,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2896.5245361013485,112.99219424849355,1.3570697895096584,0.0020781165622737407,0,none,none,True,4.54086961775024,-999.0,-1003.5408696177502,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2896.5245361013485,0.0,warm_impure,normal_incidence_transfer_matrix
-59.0,thin_3km_reason_mode,warm_impure_ice,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2896.5245361013485,112.99219424849355,1.3570697895096584,0.0020781165622737407,0,none,none,True,22.69595272020157,-999.0,-1021.6959527202016,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2896.5245361013485,0.0,warm_impure,normal_incidence_transfer_matrix
-59.0,thin_3km_reason_mode,stacked_dirty_layers,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2896.5245361013485,112.99219424849355,1.3570697895096584,0.0020781165622737407,6,Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",True,13.876360179189026,17.30948729387616,3.4331271146871334,2244.6105384541574,base paper-bracketed stacked dirty layer; top paper-bracketed stacked dirty layer,Sensitivity bracket from paper-supported material families,-999.0,,,none,none,False,False,0.0,false layer stronger,2244.6105384541574,-651.9139976471911,warm_impure,normal_incidence_transfer_matrix
-59.0,thin_3km_reason_mode,stacked_dirty_layers,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2896.5245361013485,112.99219424849355,1.3570697895096584,0.0020781165622737407,6,Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",True,-3.833201381348709,-0.24593742808272528,3.5872639532659836,2156.6105384541574,top paper-bracketed stacked dirty layer,Sensitivity bracket from paper-supported material families,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,warm_impure,normal_incidence_transfer_matrix
-59.0,thin_3km_reason_mode,stacked_dirty_layers,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2896.5245361013485,112.99219424849355,1.3570697895096584,0.0020781165622737407,6,Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",True,14.321881721102624,17.909145674368613,3.587263953265989,2156.6105384541574,top paper-bracketed stacked dirty layer,Sensitivity bracket from paper-supported material families,-999.0,,,none,none,False,False,0.0,false layer stronger,2156.6105384541574,-739.9139976471911,warm_impure,normal_incidence_transfer_matrix
-59.0,thin_3km_reason_mode,briny_mushy_lens,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2896.5245361013485,112.99219424849355,1.3570697895096584,0.0020781165622737407,0,none,none,True,17.1196239311359,-999.0,-1016.119623931136,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2896.5245361013485,0.0,warm_impure,normal_incidence_transfer_matrix
-59.0,thin_3km_reason_mode,briny_mushy_lens,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2896.5245361013485,112.99219424849355,1.3570697895096584,0.0020781165622737407,0,none,none,True,4.54086961775024,-999.0,-1003.5408696177502,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2896.5245361013485,0.0,warm_impure,normal_incidence_transfer_matrix
-59.0,thin_3km_reason_mode,briny_mushy_lens,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2896.5245361013485,112.99219424849355,1.3570697895096584,0.0020781165622737407,0,none,none,True,22.69595272020157,-999.0,-1021.6959527202016,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2896.5245361013485,0.0,warm_impure,normal_incidence_transfer_matrix
-59.0,thin_3km_reason_mode,complex_paper_calibrated,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2896.5245361013485,112.99219424849355,1.3570697895096584,0.0020781165622737407,7,Directly paper anchored epsilon and layer thicknesses; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",True,11.149245373337033,15.255194240388976,4.105948867051943,2244.6105384541574,base paper-bracketed stacked dirty layer; top paper-bracketed stacked dirty layer,Sensitivity bracket from paper-supported material families,-999.0,,,none,none,False,False,0.0,false layer stronger,2244.6105384541574,-651.9139976471911,dirty_convective,normal_incidence_transfer_matrix
-59.0,thin_3km_reason_mode,complex_paper_calibrated,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2896.5245361013485,112.99219424849355,1.3570697895096584,0.0020781165622737407,7,Directly paper anchored epsilon and layer thicknesses; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",True,-10.874581532189001,-5.214005168317072,5.66057636387193,2156.6105384541574,top paper-bracketed stacked dirty layer,Sensitivity bracket from paper-supported material families,-999.0,,,none,none,False,False,0.0,weak/no deep detection,,,dirty_convective,normal_incidence_transfer_matrix
-59.0,thin_3km_reason_mode,complex_paper_calibrated,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2896.5245361013485,112.99219424849355,1.3570697895096584,0.0020781165622737407,7,Directly paper anchored epsilon and layer thicknesses; Sensitivity bracket from paper-supported material families,"Blankenship et al. 2024, REASON; Blankenship et al. 2024, REASON; Pettinelli et al. 2015 review; Lalich et al. 2021 / Mars analog",True,7.280501570262331,12.941077934134267,5.660576363871936,2156.6105384541574,top paper-bracketed stacked dirty layer,Sensitivity bracket from paper-supported material families,-999.0,,,none,none,False,False,0.0,false layer stronger,2156.6105384541574,-739.9139976471911,dirty_convective,normal_incidence_transfer_matrix
-59.0,thin_3km_reason_mode,rough_surface_clutter,HF_9MHz_full_depth,9.0,"Full-depth, lower-resolution sounding; primary deep-ocean stress test.",2896.5245361013485,112.99219424849355,1.3570697895096584,0.0020781165622737407,0,none,none,True,19.211117454203954,-999.0,-1018.211117454204,,none,none,-999.0,,,none,none,False,False,0.0,clear ocean boundary,2896.5245361013485,0.0,cold_conductive,normal_incidence_transfer_matrix
-59.0,thin_3km_reason_mode,rough_surface_clutter,VHF_60MHz_shallow,60.0,High-resolution shallow sounding and clutter discrimination support.,2896.5245361013485,112.99219424849355,1.3570697895096584,0.0020781165622737407,0,none,none,True,9.941082673445742,-999.0,-1008.9410826734457,,none,none,5.068374037105585,-4.872708636340157,2261.476451152935,off-nadir surface clutter equivalent-depth echo,Paper anchored as a VHF clutter mechanism; amplitude is sensitivity-modeled,True,False,0.6853482375916771,clear ocean boundary,2896.5245361013485,0.0,cold_conductive,normal_incidence_transfer_matrix
-59.0,thin_3km_reason_mode,rough_surface_clutter,VHF_60MHz_full_depth_lowDR,60.0,Full-depth VHF sensitivity check with reduced radiometric fidelity.,2896.5245361013485,112.99219424849355,1.3570697895096584,0.0020781165622737407,0,none,none,True,28.09616577589707,-999.0,-1027.0961657758971,,none,none,0.06837403710558476,-28.027791738791485,2261.476451152935,off-nadir surface clutter equivalent-depth echo,Paper anchored as a VHF clutter mechanism; amplitude is sensitivity-modeled,True,False,0.6853482375916771,clear ocean boundary,2896.5245361013485,0.0,cold_conductive,normal_incidence_transfer_matrix
