Column,SpacecraftLon,SpacecraftLat,SpacecraftHgt,NadirHgt,NadirLine,NadirAreoidRad,NadirEllipsoidRad,FirstLon,FirstLat,FirstHgt,FirstLine
1375,157.890415,80.492410,316648.624,-2815,2635,3378637,3376753.291,157.903754,80.501479,-2803.919,2633
1376,157.877119,80.499865,316650.315,-2810,2635,3378636,3376752.432,157.746146,80.508284,-2797.469,2633
1377,157.863892,80.507269,316651.994,-2823,2637,3378635,3376751.580,157.802356,80.515877,-2796.929,2632
1378,157.850556,80.514723,316653.683,-2823,2637,3378634,3376750.722,157.802230,80.517569,-2796.734,2632
1379,157.837290,80.522126,316655.359,-2809,2635,3378634,3376749.871,157.802334,80.525617,-2798.476,2632
1380,157.823915,80.529579,316657.046,-2811,2635,3378633,3376749.015,157.952876,80.546336,-2788.987,2631
1381,157.810520,80.537032,316658.731,-2813,2635,3378632,3376748.159,157.952777,80.548027,-2788.793,2631
1382,157.797195,80.544433,316660.403,-2821,2637,3378632,3376747.310,157.923420,80.554650,-2797.479,2633
1383,157.783759,80.551885,316662.086,-2807,2634,3378631,3376746.456,157.767642,80.561598,-2798.350,2633
1384,157.770395,80.559286,316663.757,-2787,2631,3378630,3376745.608,157.767723,80.569645,-2789.762,2631
1385,157.756920,80.566736,316665.437,-2813,2635,3378629,3376744.756,157.767612,80.572404,-2789.447,2631
1386,157.743515,80.574136,316667.105,-2797,2633,3378629,3376743.909,157.859621,80.593430,-2782.489,2630
1387,157.730000,80.581586,316668.783,-2812,2635,3378627,3376743.058,157.859413,80.591918,-2782.662,2630
1388,157.716555,80.588985,316670.448,-2811,2635,3378627,3376742.213,157.856906,80.600903,-2786.193,2631
1389,157.702999,80.596434,316672.124,-2803,2634,3378627,3376741.363,157.630116,80.607607,-2789.762,2631
1390,157.689514,80.603832,316673.787,-2806,2634,3378625,3376740.520,157.627384,80.615522,-2784.083,2630
1391,157.675918,80.611279,316675.460,-2811,2635,3378625,3376739.671,157.627240,80.619349,-2782.425,2630
1392,157.662393,80.618676,316677.121,-2790,2631,3378624,3376738.829,157.497345,80.625316,-2777.413,2630
1393,157.648756,80.626123,316678.792,-2798,2633,3378624,3376737.982,157.497165,80.627008,-2777.221,2630
1394,157.635190,80.633519,316680.450,-2802,2634,3378623,3376737.141,157.613521,80.646086,-2775.220,2629
1395,157.621512,80.640965,316682.118,-2773,2628,3378622,3376736.296,157.678517,80.654141,-2772.640,2628
1396,157.607905,80.648360,316683.774,-2794,2632,3378622,3376735.456,157.678475,80.656850,-2772.333,2628
1397,157.594186,80.655805,316685.440,-2803,2634,3378620,3376734.612,157.667530,80.664421,-2776.975,2629
1398,157.580539,80.663199,316687.094,-2782,2630,3378620,3376733.774,157.569664,80.677331,-2776.402,2629
1399,157.566778,80.670643,316688.757,-2784,2631,3378619,3376732.931,157.594004,80.685550,-2765.584,2627
1400,157.553089,80.678036,316690.408,-2793,2632,3378619,3376732.095,157.593936,80.687191,-2765.399,2627
1401,157.539287,80.685479,316692.069,-2789,2631,3378618,3376731.253,157.593785,80.692086,-2768.124,2628
1402,157.525557,80.692871,316693.718,-2788,2631,3378617,3376730.418,157.571930,80.708686,-2766.973,2628
1403,157.511714,80.700313,316695.377,-2789,2631,3378617,3376729.578,157.446190,80.710681,-2761.303,2627
1404,157.497942,80.707704,316697.023,-2785,2631,3378616,3376728.744,157.446122,80.710187,-2761.359,2627
1405,157.484057,80.715145,316698.679,-2776,2629,3378615,3376727.905,157.322900,80.718681,-2766.846,2628
1406,157.470243,80.722535,316700.323,-2779,2630,3378614,3376727.073,157.322784,80.720323,-2766.662,2628
1407,157.456316,80.729975,316701.977,-2781,2630,3378614,3376726.236,157.196589,80.728639,-2758.059,2628
1408,157.442460,80.737364,316703.618,-2775,2629,3378613,3376725.405,157.469803,80.753284,-2765.511,2627
1409,157.428490,80.744803,316705.270,-2768,2628,3378612,3376724.569,157.472372,80.754040,-2763.204,2627
1410,157.414593,80.752191,316706.909,-2766,2628,3378612,3376723.739,157.362407,80.763163,-2762.181,2627
1411,157.401710,80.759030,316708.425,-2764,2627,3378611,3376722.972,157.360571,80.765189,-2762.676,2627
1412,157.387678,80.766467,316710.073,-2769,2628,3378610,3376722.138,157.118788,80.764645,-2750.682,2627
1413,157.373718,80.773854,316711.709,-2769,2628,3378610,3376721.311,157.118636,80.766287,-2750.608,2627
1414,157.359643,80.781290,316713.354,-2770,2628,3378609,3376720.478,157.321038,80.792896,-2755.297,2626
1415,157.345547,80.788726,316714.998,-2765,2627,3378607,3376719.646,157.323425,80.801127,-2751.933,2625
1416,157.331524,80.796111,316716.630,-2752,2625,3378607,3376718.821,157.323157,80.809175,-2748.368,2624
1417,157.317384,80.803546,316718.272,-2752,2625,3378607,3376717.991,157.320167,80.811799,-2748.076,2624
1418,157.303318,80.810930,316719.902,-2781,2630,3378606,3376717.167,157.320000,80.815576,-2751.876,2625
1419,157.289135,80.818364,316721.541,-2801,2634,3378605,3376716.338,157.195157,80.827234,-2734.911,2622
1420,157.275026,80.825747,316723.168,-2789,2632,3378605,3376715.515,157.195100,80.826740,-2734.966,2622
1421,157.260799,80.833180,316724.805,-2815,2637,3378604,3376714.688,157.023031,80.836044,-2732.485,2623
1422,157.246647,80.840562,316726.430,-2814,2636,3378603,3376713.866,156.983848,80.842183,-2727.247,2623
1423,157.232377,80.847994,316728.065,-2795,2633,3378603,3376713.040,157.670926,80.883472,-2697.556,2622
1424,157.218180,80.855375,316729.687,-2789,2632,3378602,3376712.220,157.509546,80.883872,-2707.289,2620
1425,157.203866,80.862805,316731.319,-2769,2628,3378600,3376711.396,157.506572,80.891835,-2701.352,2620
1426,157.189627,80.870186,316732.939,-2761,2627,3378600,3376710.577,157.442435,80.895762,-2704.418,2619
1427,157.175268,80.877615,316734.569,-2759,2627,3378600,3376709.754,157.447789,80.900921,-2701.681,2619
1428,157.160985,80.884994,316736.186,-2751,2625,3378599,3376708.937,157.595523,80.919182,-2675.499,2618
1429,157.146582,80.892423,316737.814,-2733,2622,3378598,3376708.115,157.595345,80.917669,-2675.665,2618
1430,157.132254,80.899801,316739.429,-2746,2624,3378598,3376707.299,157.531068,80.932288,-2681.165,2618
1431,157.117807,80.907228,316741.054,-2743,2624,3378597,3376706.479,157.312942,80.926804,-2698.769,2617
1432,157.103435,80.914605,316742.667,-2742,2624,3378595,3376705.664,157.312829,80.928445,-2698.588,2617
1433,157.088943,80.922031,316744.289,-2739,2623,3378595,3376704.845,157.317986,80.940012,-2691.204,2616
1434,157.074527,80.929407,316745.899,-2736,2623,3378595,3376704.032,157.317802,80.944855,-2692.560,2617
1435,157.059990,80.936833,316747.520,-2738,2623,3378594,3376703.215,157.390165,80.962828,-2684.474,2617
1436,157.045528,80.944207,316749.127,-2739,2623,3378594,3376702.403,157.370282,80.973144,-2679.564,2616
1437,157.030946,80.951632,316750.745,-2741,2624,3378593,3376701.587,157.370138,80.971631,-2679.730,2616
1438,157.016440,80.959005,316752.351,-2734,2622,3378592,3376700.777,157.274408,80.978333,-2688.440,2616
1439,157.001813,80.966429,316753.966,-2735,2623,3378592,3376699.962,157.456783,80.995099,-2667.160,2617
1440,156.987261,80.973801,316755.569,-2732,2622,3378591,3376699.153,157.155463,80.995231,-2689.979,2616
1441,156.972588,80.981223,316757.182,-2733,2622,3378590,3376698.340,156.694749,80.981972,-2681.708,2615
1442,156.957991,80.988595,316758.783,-2732,2622,3378590,3376697.533,156.694812,80.980411,-2681.879,2615
1443,156.943272,80.996016,316760.393,-2730,2622,3378589,3376696.721,156.690624,80.993708,-2687.645,2616
1444,156.928629,81.003386,316761.991,-2725,2621,3378587,3376695.915,157.100125,81.024947,-2678.233,2614
1445,156.913865,81.010806,316763.599,-2721,2620,3378587,3376695.104,157.099684,81.030907,-2675.917,2613
1446,156.899176,81.018176,316765.195,-2709,2618,3378587,3376694.299,157.155760,81.040588,-2669.196,2613
1447,156.884365,81.025595,316766.801,-2709,2618,3378586,3376693.490,157.251340,81.056461,-2655.358,2613
1448,156.869630,81.032963,316768.394,-2703,2617,3378585,3376692.687,157.188689,81.062618,-2657.522,2612
1449,156.854773,81.040381,316769.997,-2704,2617,3378585,3376691.879,157.188497,81.063240,-2654.788,2612
1450,156.839992,81.047748,316771.588,-2677,2613,3378584,3376691.078,157.188252,81.068082,-2655.984,2612
1451,156.825087,81.055164,316773.189,-2687,2614,3378583,3376690.271,157.011954,81.070993,-2668.058,2612
1452,156.810260,81.062531,316774.778,-2690,2615,3378583,3376689.471,157.189905,81.095034,-2638.953,2611
1453,156.795309,81.069946,316776.376,-2682,2613,3378582,3376688.666,157.070109,81.096390,-2650.028,2610
1454,156.780435,81.077311,316777.962,-2673,2612,3378580,3376687.867,156.890699,81.095856,-2648.530,2608
1455,156.765436,81.084725,316779.558,-2677,2613,3378580,3376687.063,156.890629,81.094344,-2648.694,2608
1456,156.750414,81.092139,316781.153,-2677,2613,3378580,3376686.260,156.861286,81.104273,-2657.953,2610
1457,156.735469,81.099502,316782.736,-2677,2613,3378579,3376685.464,156.703864,81.111153,-2656.321,2609
1458,156.720400,81.106915,316784.328,-2673,2612,3378579,3376684.662,156.833815,81.125585,-2648.318,2608
1459,156.705408,81.114277,316785.908,-2660,2610,3378578,3376683.867,156.833618,81.127225,-2648.141,2608
1460,156.691509,81.121092,316787.370,-2661,2610,3378577,3376683.131,156.859250,81.142364,-2642.177,2608
1461,156.676369,81.128503,316788.958,-2670,2612,3378577,3376682.332,156.859184,81.140851,-2642.340,2608
1462,156.661308,81.135863,316790.535,-2659,2610,3378575,3376681.538,156.541123,81.144229,-2646.643,2608
1463,156.646120,81.143273,316792.121,-2666,2611,3378575,3376680.740,156.803280,81.157587,-2643.206,2607
1464,156.631010,81.150633,316793.696,-2668,2611,3378575,3376679.948,156.722297,81.164979,-2639.745,2607
1465,156.615775,81.158041,316795.280,-2648,2608,3378574,3376679.152,156.560966,81.169580,-2636.584,2606
1466,156.600617,81.165400,316796.852,-2646,2607,3378573,3376678.361,156.609298,81.173585,-2634.044,2605
1467,156.585333,81.172807,316798.433,-2645,2607,3378573,3376677.566,156.562893,81.176253,-2634.091,2605
1468,156.570127,81.180164,316800.003,-2658,2610,3378572,3376676.777,156.477961,81.189859,-2634.076,2606
1469,156.554794,81.187571,316801.582,-2656,2609,3378571,3376675.983,156.781065,81.211589,-2614.752,2604
1470,156.539539,81.194927,316803.149,-2647,2608,3378571,3376675.195,156.484841,81.203217,-2618.313,2603
1471,156.524157,81.202332,316804.725,-2651,2608,3378570,3376674.403,156.484476,81.204907,-2620.799,2603
1472,156.508853,81.209687,316806.290,-2649,2608,3378569,3376673.616,156.336045,81.215403,-2623.678,2604
1473,156.493422,81.217091,316807.864,-2659,2610,3378569,3376672.825,156.336063,81.213891,-2623.839,2604
1474,156.478070,81.224444,316809.426,-2651,2608,3378567,3376672.040,156.754209,81.250813,-2613.236,2604
1475,156.462589,81.231847,316810.998,-2655,2609,3378567,3376671.251,156.620599,81.252550,-2608.385,2602
1476,156.447187,81.239200,316812.558,-2630,2605,3378567,3376670.467,156.620673,81.250987,-2608.551,2602
1477,156.431656,81.246601,316814.127,-2656,2610,3378566,3376669.679,156.579312,81.257139,-2618.008,2603
1478,156.416205,81.253953,316815.685,-2652,2609,3378565,3376668.897,156.321625,81.253794,-2620.808,2603
1479,156.400624,81.261353,316817.252,-2648,2608,3378565,3376668.110,156.409027,81.272652,-2619.249,2603
1480,156.385123,81.268703,316818.807,-2629,2605,3378564,3376667.329,156.401940,81.282551,-2613.199,2602
1481,156.369493,81.276102,316820.371,-2630,2605,3378563,3376666.544,156.401170,81.287443,-2610.014,2601
1482,156.353941,81.283451,316821.924,-2629,2605,3378563,3376665.765,156.400763,81.290151,-2609.727,2601
1483,156.338260,81.290849,316823.486,-2632,2605,3378562,3376664.981,156.373145,81.300184,-2614.331,2602
1484,156.322659,81.298197,316825.036,-2635,2606,3378560,3376664.203,156.284280,81.310408,-2608.695,2601
1485,156.306927,81.305594,316826.595,-2615,2602,3378560,3376663.420,156.533283,81.326291,-2591.573,2600
1486,156.291275,81.312941,316828.143,-2617,2603,3378560,3376662.644,156.532918,81.328998,-2592.842,2600
1487,156.275492,81.320336,316829.700,-2628,2605,3378559,3376661.863,156.373626,81.339147,-2602.495,2601
1488,156.259789,81.327682,316831.246,-2617,2603,3378559,3376661.088,156.367258,81.342641,-2597.627,2600
1489,156.243955,81.335076,316832.801,-2624,2604,3378558,3376660.308,156.116229,81.336436,-2597.392,2599
1490,156.228201,81.342420,316834.344,-2635,2606,3378558,3376659.534,156.122819,81.350244,-2595.049,2599
1491,156.212316,81.349813,316835.896,-2620,2603,3378557,3376658.756,156.124313,81.358480,-2589.461,2598
1492,156.196404,81.357206,316837.447,-2607,2601,3378555,3376657.978,156.124202,81.358035,-2589.508,2598
1493,156.180573,81.364548,316838.986,-2605,2601,3378555,3376657.207,156.367758,81.380090,-2587.136,2599
1494,156.164610,81.371939,316840.535,-2612,2602,3378555,3376656.430,156.415554,81.396973,-2578.700,2598
1495,156.148727,81.379281,316842.072,-2606,2601,3378554,3376655.660,156.415663,81.395410,-2578.864,2598
1496,156.132712,81.386671,316843.618,-2597,2600,3378554,3376654.885,156.105736,81.398280,-2582.675,2597
1497,156.116777,81.394010,316845.153,-2597,2599,3378553,3376654.117,156.080993,81.405184,-2581.286,2597
1498,156.100709,81.401399,316846.697,-2621,2604,3378552,3376653.343,156.282333,81.419861,-2574.419,2596
1499,156.084723,81.408738,316848.229,-2590,2598,3378552,3376652.576,156.282033,81.421501,-2574.248,2596
1500,156.068602,81.416125,316849.770,-2603,2601,3378551,3376651.804,156.081009,81.421019,-2579.965,2596
1501,156.052564,81.423463,316851.300,-2595,2599,3378550,3376651.038,155.872711,81.428634,-2567.503,2595
1502,156.036390,81.430849,316852.839,-2603,2601,3378550,3376650.267,155.872223,81.430324,-2567.327,2595
1503,156.020298,81.438185,316854.366,-2609,2602,3378549,3376649.503,155.856792,81.433379,-2582.009,2597
1504,156.004072,81.445570,316855.903,-2602,2600,3378548,3376648.734,155.753499,81.446159,-2573.677,2597
1505,155.987927,81.452905,316857.427,-2606,2601,3378548,3376647.970,155.753515,81.445666,-2573.507,2597
1506,155.971647,81.460289,316858.961,-2597,2599,3378547,3376647.203,156.045174,81.473482,-2574.504,2596
1507,155.955449,81.467623,316860.484,-2608,2602,3378547,3376646.441,155.978139,81.482648,-2561.109,2593
1508,155.939115,81.475005,316862.016,-2599,2600,3378546,3376645.675,155.977853,81.483270,-2560.211,2593
1509,155.922864,81.482337,316863.536,-2590,2598,3378545,3376644.914,155.984190,81.498146,-2561.227,2593
1510,155.907797,81.489124,316864.942,-2595,2599,3378545,3376644.211,155.982443,81.496964,-2561.738,2593
1511,155.891384,81.496505,316866.470,-2576,2596,3378544,3376643.447,155.876402,81.505366,-2559.646,2593
1512,155.875054,81.503835,316867.986,-2555,2592,3378542,3376642.688,155.886704,81.513985,-2553.644,2592
1513,155.858587,81.511215,316869.512,-2582,2597,3378542,3376641.926,155.886217,81.515674,-2553.803,2592
1514,155.842203,81.518544,316871.026,-2592,2599,3378542,3376641.169,155.916733,81.528501,-2552.813,2592
1515,155.825681,81.525922,316872.549,-2581,2597,3378540,3376640.407,155.912718,81.533248,-2556.768,2593
1516,155.809243,81.533250,316874.061,-2574,2596,3378540,3376639.652,155.911210,81.541291,-2562.273,2594
1517,155.792666,81.540626,316875.582,-2572,2595,3378540,3376638.892,155.815436,81.555589,-2552.247,2592
1518,155.776173,81.547953,316877.091,-2582,2597,3378540,3376638.138,155.807881,81.563343,-2543.672,2591
1519,155.759541,81.555328,316878.610,-2557,2593,3378539,3376637.379,155.806973,81.567166,-2542.501,2590
1520,155.742993,81.562653,316880.117,-2559,2593,3378538,3376636.626,155.809358,81.570017,-2542.875,2590
1521,155.726306,81.570028,316881.632,-2577,2596,3378538,3376635.869,155.534549,81.574477,-2543.529,2591
1522,155.709702,81.577352,316883.137,-2574,2596,3378537,3376635.118,155.534104,81.576117,-2542.583,2591
1523,155.692959,81.584724,316884.650,-2561,2593,3378535,3376634.362,155.629159,81.595432,-2546.104,2591
1524,155.676300,81.592047,316886.153,-2563,2594,3378535,3376633.612,155.631043,81.600419,-2544.094,2591
1525,155.659501,81.599418,316887.664,-2572,2595,3378535,3376632.858,155.536040,81.606116,-2532.178,2589
1526,155.642787,81.606740,316889.163,-2569,2595,3378534,3376632.110,155.536305,81.604554,-2532.338,2588
1527,155.625931,81.614110,316890.672,-2563,2594,3378534,3376631.357,155.915976,81.641875,-2530.086,2591
1528,155.609160,81.621430,316892.169,-2569,2595,3378533,3376630.610,155.915606,81.643514,-2522.031,2589
1529,155.592248,81.628798,316893.675,-2574,2596,3378533,3376629.858,155.911736,81.647193,-2523.323,2590
1530,155.575307,81.636166,316895.180,-2562,2594,3378532,3376629.107,155.901079,81.654854,-2526.211,2590
1531,155.558452,81.643484,316896.674,-2571,2595,3378531,3376628.362,155.713741,81.664763,-2535.649,2590
1532,155.541454,81.650851,316898.176,-2557,2593,3378531,3376627.613,155.717955,81.673144,-2524.909,2589
1533,155.524542,81.658168,316899.668,-2533,2589,3378530,3376626.869,155.723790,81.674006,-2521.267,2588
1534,155.507487,81.665533,316901.168,-2552,2592,3378529,3376626.122,155.722626,81.678896,-2524.104,2588
1535,155.490517,81.672848,316902.657,-2563,2594,3378529,3376625.379,155.524630,81.678535,-2530.196,2588
1536,155.473405,81.680212,316904.154,-2530,2588,3378528,3376624.633,155.467126,81.689321,-2532.382,2589
1537,155.456378,81.687526,316905.641,-2542,2590,3378528,3376623.892,155.466420,81.692027,-2532.108,2589
1538,155.439207,81.694888,316907.136,-2531,2588,3378527,3376623.147,155.553131,81.713049,-2522.650,2587
1539,155.422123,81.702201,316908.620,-2537,2589,3378526,3376622.408,155.502576,81.719815,-2516.411,2586
1540,155.404894,81.709562,316910.113,-2542,2591,3378526,3376621.664,155.505036,81.721649,-2509.449,2585
1541,155.387752,81.716873,316911.594,-2534,2589,3378525,3376620.926,155.504099,81.725422,-2510.402,2585
1542,155.370464,81.724233,316913.084,-2545,2591,3378524,3376620.184,155.390653,81.737825,-2513.208,2585
1543,155.353264,81.731543,316914.564,-2522,2587,3378524,3376619.447,155.389920,81.740531,-2512.936,2585
1544,155.335917,81.738901,316916.052,-2530,2589,3378522,3376618.706,155.597790,81.757668,-2504.158,2586
1545,155.318658,81.746209,316917.528,-2536,2590,3378522,3376617.971,155.524494,81.768751,-2503.824,2585
1546,155.301253,81.753566,316919.014,-2535,2589,3378522,3376617.232,155.422680,81.768799,-2505.319,2585
1547,155.283935,81.760873,316920.488,-2544,2591,3378520,3376616.498,155.422210,81.770438,-2505.877,2584
1548,155.266470,81.768229,316921.971,-2518,2587,3378520,3376615.760,155.219418,81.779586,-2503.793,2584
1549,155.249093,81.775534,316923.443,-2539,2590,3378520,3376615.028,155.218349,81.783358,-2497.027,2583
1550,155.231568,81.782888,316924.924,-2544,2591,3378520,3376614.291,155.214672,81.784898,-2497.095,2583
